"dens_vers";"haut_herbe";"haut_herbe_2";"presence"
-0.600952220043004;-0.367396153366142;0.134979933508238;"0"
1.52384553082836;0.471529273708533;0.222339855964096;"1"
0.568773844608277;1.69008769275251;2.85639640919349;"0"
0.117788926383064;-1.10266142603718;1.21586222047035;"0"
-0.778794714044036;-0.608247005967441;0.369964420268357;"0"
1.27549889277079;0.664369150151275;0.441386367672727;"1"
0.415762289418398;0.210638578002313;0.0443686105428363;"1"
-0.0744141556242606;1.58216327644755;2.50324063333925;"0"
-0.0281113400091314;-1.77075311663262;3.13556660006412;"0"
0.555090358059797;-0.275157166452246;0.0757114662500289;"1"
-1.08785455480456;-0.486920711472953;0.237091779261327;"0"
-1.17969512645617;-0.969604354509717;0.940132604284206;"0"
-1.04028992332757;-1.79099269633143;3.20765483831254;"0"
0.848936027110493;0.364982298432102;0.13321207816878;"1"
-0.774844680706764;0.916520698414692;0.840010190622555;"0"
0.335562686047671;-0.174640103450631;0.0304991657332473;"0"
1.09190266449331;1.07988738337589;1.16615676077443;"1"
0.971819598129499;0.877816237481255;0.770561346785747;"1"
0.519019437377267;0.0835623179582381;0.00698266098255368;"1"
-0.394010379957808;-0.446695730498104;0.199537075645234;"1"
-0.724848363999926;-0.380636065481119;0.144883814344947;"0"
-0.660911904653418;1.76754190761509;3.12420439517561;"0"
0.876119800287406;-0.772196015321609;0.596286686078571;"1"
-0.509936160452336;-0.555028726399118;0.308056887128227;"0"
0.731810949230331;0.12134149272233;0.0147237578560834;"1"
0.237298450984576;0.0379896076508441;0.00144321028946507;"1"
0.312810654391246;1.31087260122852;1.71838697665164;"0"
0.17441344788947;1.4063642907065;1.97786051817439;"0"
-1.34467115970898;0.163846797286454;0.0268457729810282;"0"
0.175523803445272;0.240639375342937;0.057907308965439;"1"
0.236692704610443;-0.386949268097853;0.149729736081464;"1"
-0.585480325417214;-1.07010868542785;1.14513259862812;"0"
-0.956711832913281;0.0157861719651377;0.0002492032253129;"0"
0.446655904122255;0.167203378411956;0.0279569697523716;"1"
1.42144292668458;2.21893012929272;4.92365091868299;"0"
-1.07195656818066;-2.35757407175868;5.5581555038288;"0"
0.787914151114399;-0.424731048078095;0.180396463201517;"1"
-0.399127888765848;0.812556139556307;0.660247479930649;"0"
-0.591014594766021;-1.25282744263108;1.56957660100953;"0"
0.13917798368632;-0.0872339605259094;0.00760976386903591;"1"
0.105285681544465;0.373644170901337;0.139609966448547;"1"
-0.191253174507313;0.52648607458317;0.277187586729995;"0"
-0.127102173327513;0.263410646255212;0.0693851685605886;"0"
1.17209838798627;0.704235867133855;0.495948156557773;"1"
-0.0174924452539433;1.02530564636361;1.05125166846509;"0"
1.10158661038859;0.786848505553033;0.619130570691041;"1"
0.0680830974843609;-0.544722375613045;0.296722466493519;"0"
1.15893072747954;-0.22764347025808;0.0518215495511415;"1"
2.5094702474321;2.04651162205112;4.18820981919032;"1"
-0.493326341411429;-1.0524501981219;1.10765141952683;"0"
-0.619713650736138;0.0642638605760053;0.00412984377613225;"0"
-0.32823670025114;-0.399548928912085;0.159639346594794;"0"
-0.930846983635663;-0.289790451173333;0.083978505591244;"0"
-1.1898546375325;-1.81425641858267;3.2915263523684;"0"
-0.129416790976412;0.789272694060339;0.622951385589266;"0"
-0.398389744925732;0.438337688834549;0.192139929452814;"0"
-1.57713518670409;-0.472407595106817;0.223168935914606;"0"
0.579653058274986;0.425324286734632;0.180900748886323;"1"
-0.0637515521086431;-0.591523468821043;0.34990001416608;"1"
-1.08581540819026;-1.20915211575135;1.46204883902596;"0"
-0.131586588388153;-0.884741019673355;0.782766671892649;"0"
-0.540123640791783;-0.374331671501811;0.14012420028934;"0"
1.61229687995544;-0.152508643999244;0.023258886494488;"1"
0.247543721971063;0.136226925901747;0.0185577753406401;"1"
-0.947538054852364;-0.317825137581113;0.101012818078454;"0"
1.51218682941704;0.809996699322561;0.656094652913444;"1"
-0.0695222824586383;-0.397428736385167;0.15794960050471;"0"
-1.69047290177745;0.561368347440139;0.315134421507673;"0"
-1.21935745922772;0.336692942459488;0.113362137502028;"0"
1.47034539341503;-0.900581331798137;0.811046735183306;"1"
0.610009910188117;-0.0716281750524083;0.00513059546133845;"1"
-1.91059948176761;-1.869957455066;3.49674088375692;"0"
-1.68437387089869;-0.927324384251326;0.859930513627102;"0"
-1.23390150897821;0.28614639267287;0.0818797580396965;"0"
1.69544146484905;-0.699627785425372;0.489479038139211;"1"
0.959940075606818;0.946719578383686;0.896277960094985;"1"
0.0598959797097781;-0.888036654296073;0.788609099373362;"0"
-0.187954010662066;-0.301757705395075;0.0910577127653008;"0"
0.447411886854125;-0.214035799840825;0.0458113236135019;"1"
0.846735165875796;-0.108958005518123;0.0118718469664873;"1"
0.74529420122486;-0.740965390797693;0.549029710359978;"1"
-0.378373634944554;2.80445200006588;7.86495102067353;"0"
-0.325466529822941;0.180175049869741;0.0324630485955638;"0"
0.489667448796671;-0.302539845455697;0.091530358088357;"1"
0.59474544388559;0.49016610674478;0.240262812201335;"1"
-0.191142514221493;0.00732365003734074;5.36358498694411e-05;"0"
0.517977447833289;2.04710940519189;4.19065691682508;"0"
-0.999740388630436;-1.25052300042119;1.56380777458242;"0"
0.116859121787053;0.309681731842123;0.0959027750367364;"1"
0.30301562434051;-0.329766322764875;0.108745827629867;"1"
-0.700157793507742;0.944934130343364;0.89290051068777;"0"
-0.561747552532226;-0.926517406552142;0.858434504644107;"0"
-0.279261414557181;-0.251610941083481;0.063308065672915;"0"
1.0940322980077;0.369118448506673;0.136248429027973;"1"
0.599133742408922;-0.287115573609252;0.0824353526089701;"1"
0.123103365281124;-0.258119977088579;0.0666259225722087;"1"
-0.140376416727141;-0.8403745729391;0.706229422842576;"0"
-0.749220193074357;1.5898995877634;2.52778069917023;"0"
0.256387307885015;-1.05316043976187;1.10914691187941;"1"
-0.897165766552782;-1.30326720921832;1.69850541862372;"0"
2.46356517643914;1.83678758355366;3.37378862709689;"1"
-0.115521490260075;0.456060580111265;0.207991252731424;"0"
-0.523483423055539;-0.567258244867343;0.321781916369978;"0"
-0.91563012112974;-0.778461608854114;0.606002476459735;"0"
1.58067065177069;0.3750991328827;0.140699359489353;"1"
0.178253001359674;0.266246920016974;0.0708874224185248;"1"
1.05691313337022;-0.179491152341773;0.0322170737689777;"1"
-0.52498600941442;1.36171919111972;1.85427915546374;"0"
-0.613274188703547;-0.812609537009461;0.660334259638731;"0"
-1.5266570303548;-1.56091112374166;2.43644353622046;"0"
-0.394469308172978;0.448373193255428;0.201038520430069;"0"
1.25516832271646;0.970727700877761;0.942312269251424;"1"
-0.335801553443963;-0.0364074267398164;0.0013255007218151;"0"
-0.866217641089298;-0.875142529260191;0.765874446519924;"0"
0.591652062793942;-0.752022703265999;0.565538146227501;"1"
1.86529250819205;0.418825288611922;0.17541462238086;"1"
0.0160835580604602;-0.657836249192352;0.432748530751463;"1"
-0.895685727518539;-1.42080262803519;2.0186801078317;"0"
-0.0682517309558679;0.357361351333607;0.127707135426981;"0"
0.110977414310926;-0.670970136354969;0.450200923880205;"0"
-0.891728921560074;-0.689197097419939;0.474992639092069;"0"
1.15072780160757;-0.711341945548039;0.506007363496069;"1"
0.319416910876363;1.79119845182443;3.20839189381823;"0"
-0.449486922000266;-1.33963947886033;1.79463393332117;"0"
-0.516471677883165;0.296863340802993;0.0881278431127142;"1"
-0.508228818053804;-0.639944067317456;0.409528409294809;"0"
-0.30877628275303;-0.00159928146708539;2.5577012109628e-06;"0"
1.52111856784617;0.328177184612831;0.107700264500404;"1"
1.20722332428013;0.888993183886225;0.790308880996168;"1"
-0.506511942590058;-1.51008180300272;2.28034705175994;"0"
-0.6301484784557;-0.608053608737711;0.369729191098954;"0"
0.382063864625657;1.26809994732497;1.60807747640558;"0"
2.61548765444881;2.08834102349984;4.36116823043236;"1"
-0.583236698455267;-1.73113718139549;2.99683594080993;"0"
-0.352443983155973;-0.0144560725161112;0.000208978032591065;"0"
1.06534045386641;1.14843608209645;1.31890543466105;"1"
0.299868576175361;-1.17061921615377;1.37034934922847;"0"
0.705114648564826;-0.211437346513988;0.0447057515008764;"1"
0.188141707078196;0.117253175349441;0.0137483071295267;"0"
0.419963691736635;0.134651916429309;0.0181311385980857;"1"
-1.42003807912735;0.279826160842998;0.0783026802921313;"0"
0.304117332018252;-0.156688737847435;0.0245513605682221;"1"
0.148810588655384;0.160049438815406;0.0256158228651265;"1"
0.638170650634182;1.64213973648708;2.69662291414985;"0"
-0.168087896098435;0.10564428489447;0.0111607149308639;"0"
1.4014142838527;1.32066067440453;1.74414461691864;"1"
0.956779499601039;-0.261375351459162;0.0683170743504005;"1"
1.95151324160935;0.582708761956116;0.339549501260429;"1"
1.45360106743285;-0.821694981445427;0.675182642532601;"1"
0.343770283705704;1.21275571653722;1.4707764279937;"0"
-0.885681140703297;-0.912160013478431;0.832035890188971;"0"
-1.17896925470193;-1.25956145008478;1.58649504653967;"0"
-0.336548206004334;0.20674930335492;0.0427452744377448;"0"
-1.89071336617835;-0.316558662445068;0.10020938676901;"0"
1.72189932778769;2.28822042180968;5.23595269878688;"1"
1.45270721713721;1.06775741684601;1.14010590122966;"1"
-1.82357487933204;-1.02792157699813;1.05662276845833;"0"
-0.157965379748365;0.588435579360124;0.346256431056885;"1"
-0.427832906646795;-1.24311096982819;1.54532488330718;"0"
1.862925377029;1.31630042810618;1.73264681703252;"1"
0.544609739497618;1.23805404234335;1.5327778117627;"0"
-1.12212378115368;0.291803109541238;0.0851490547379355;"0"
-0.328128206108796;0.52510777625537;0.275738176683859;"0"
0.105072790522662;0.595651219517033;0.354800375312128;"0"
1.29189777006438;0.35269908036034;0.12439664128703;"1"
0.675296805051192;-0.8845755726386;0.782473943708907;"1"
-0.303813888017694;1.28068665097022;1.64015829797333;"0"
-0.166625561047564;-1.8846198287455;3.55179189890073;"0"
-1.36952495372139;-0.546978439218116;0.299185412969486;"0"
0.809909359559698;0.125668530737535;0.0157925796177307;"1"
0.85112765579806;1.08787966742871;1.18348217080479;"1"
1.62861321375976;0.486608824494894;0.236788148076302;"1"
-0.503981884811133;-1.70695115213071;2.91368223576036;"0"
-0.0520625975337609;-0.526656866632081;0.277367455170722;"0"
-0.98738417001123;-0.425868305021207;0.181363813221636;"0"
0.464598561796996;-1.66216060771997;2.76277788585603;"0"
-0.38253214818988;0.00207494741414334;4.30540677146013e-06;"0"
-0.77635181941841;0.0913463452739495;0.00834415479490759;"0"
0.388860398833128;0.0745754197342897;0.00556149322854548;"1"
-1.71633240851807;1.84561641848499;3.40629996418135;"0"
-0.0297626315888051;0.575869050813284;0.331625163684593;"0"
0.529643072242533;1.06061432280935;1.12490274174835;"1"
0.735499908115561;0.00898119486089599;8.06618611293846e-05;"1"
0.120592206943422;-0.815317784692775;0.664743090036334;"0"
0.708398564743339;-0.223540843030471;0.0499705085027735;"1"
1.90710090011169;-0.969283797154585;0.93951107942641;"1"
-0.234553233123338;0.677166990773864;0.45855513339373;"0"
0.340181282366225;-0.437362940550487;0.191286341766969;"0"
-0.925423198112095;-0.118433025423358;0.0140263815109297;"0"
-0.477178780178953;-1.73298191440785;3.0032263156647;"0"
0.0826089967275069;0.192690849073323;0.0371297633165983;"0"
-0.104285764154114;-0.973845689404;0.948375426770752;"0"
0.816709636722831;1.45482885907161;2.11652700918759;"1"
0.146778601192893;-0.978811561358669;0.958072072649395;"0"
-0.331223001961852;0.221557080230057;0.0490875398000679;"0"
-1.18343805017544;-2.25159405142476;5.06967577241138;"0"
0.639436100607957;-0.572352894525873;0.327587835872146;"1"
-0.164778558916782;1.30420811682035;1.70095881198008;"0"
-0.528875151151716;0.616550485324643;0.380134500954053;"0"
-1.30948847762347;-0.668750402516716;0.44722710086627;"0"
-0.37351890429015;-1.14786829141544;1.317601614437;"0"
-0.620584485455871;-0.192143740647948;0.0369192170701858;"0"
0.220649677521516;-1.42071664360464;2.01843578141523;"0"
-0.142064260374508;0.640109455949198;0.409740115595579;"0"
-0.461622204936567;0.0800930649728749;0.00641489905674917;"0"
0.544777091175737;0.386106886969657;0.149078528165399;"1"
0.599239125363099;0.0505480640592705;0.00255510678014012;"1"
-1.08367811603572;-2.66015319572293;7.07641502471491;"0"
0.0215917441631883;0.391568195217349;0.153325651505772;"0"
0.373438955106779;-0.397786283570193;0.158233927396586;"0"
1.79299991329074;0.7372339880645;0.543513953157488;"1"
0.451298622933013;1.26160829008589;1.59165547761346;"1"
-0.810541291105567;-0.620946448764626;0.3855744922334;"0"
2.31864171339012;0.631256330927411;0.398484555335938;"1"
1.20559301103814;-0.966692100672846;0.934493617503279;"1"
-0.0860817860519873;0.316220045027212;0.0999951168770119;"1"
0.0295371632894145;-0.893714345150139;0.798725330727141;"0"
-0.260253953855938;-1.03572376755019;1.07272372266837;"0"
0.969179001244283;1.23227346909256;1.51849790262941;"1"
-1.82935207726066;0.617719037642536;0.381576809466021;"0"
-1.08105398310119;0.118067430319213;0.0139399181021823;"0"
0.585681706583315;-0.0222833767109525;0.000496548877642222;"1"
-0.580344002977164;-0.00727993425058002;5.2997442692768e-05;"0"
0.652481908474191;0.96677964331446;0.934662878727235;"0"
-2.40593141658371;-2.1118048950243;4.45971991464861;"0"
1.65255004212418;1.38118120202293;1.90766151282151;"1"
0.605558630054579;0.803470363932817;0.645564625718333;"1"
0.19722544238358;-2.33287171642356;5.44229044528898;"0"
0.946921295351852;-0.181101186998154;0.0327976399321405;"1"
0.146366292504362;-0.225412514815596;0.0508108018354914;"1"
0.752062162280392;-0.1109174014189;0.0123026699375214;"1"
0.39971946539236;-0.243174061241326;0.0591336240606;"1"
-0.742377623033334;0.885946260155569;0.78490077588364;"0"
1.16192636183249;1.85726846153069;3.44944613819658;"0"
0.354106002575607;1.1035322854564;1.21778350504462;"0"
1.83525534979272;0.239385228683934;0.0573052877120595;"1"
-1.3398213907786;-0.57360080398209;0.3290178823289;"0"
-0.167490158255047;0.091114167304531;0.00830179148359807;"1"
1.56954734925176;0.128146330296709;0.0164214819685131;"1"
0.301365858106711;-0.123385209682847;0.0152239099684802;"1"
0.101037972106058;0.308649440976819;0.0952644774153031;"1"
1.31435638437436;0.460951813341256;0.212476574222592;"1"
0.890136616166965;0.936818186411307;0.87762831439097;"1"
0.73493887800993;-0.318061787986475;0.101163300977153;"1"
1.47284772160571;0.053091889170137;0.00281874869565411;"1"
0.261215290020333;1.32882945773512;1.76578772774463;"0"
0.967878410744069;-0.717917739136055;0.515405880166224;"1"
-1.19481855280729;-1.53777104022319;2.36473977214912;"0"
0.218314855818187;0.206289568298791;0.0425553859889014;"1"
0.494616712587462;0.627583212037484;0.393860688031285;"1"
-0.838571965063445;-1.11562046434119;1.24460902045685;"0"
1.18618717286444;0.991221037052601;0.982519144295635;"1"
-1.48236890694979;-0.482506422172988;0.232812447438178;"0"
-1.40136895573066;-2.23208029879974;4.98218246028993;"0"
0.124503412809284;-0.0376586867125909;0.00141817668491707;"1"
-0.0381070957122564;0.18358630170377;0.0337039301732678;"1"
0.905608442876943;0.426990730586449;0.18232108400675;"1"
-0.785611341606124;-0.869306910788147;0.755694505144031;"0"
-0.0470734213435846;0.265340340888157;0.0704054965026435;"1"
-1.05195674919794;-0.447117772527177;0.199914302509665;"0"
0.906283477703132;0.145756652039264;0.0212450016136951;"1"
-0.746042425436026;-0.447307135088561;0.200083673101136;"0"
1.21902967000653;0.819793939866578;0.672062103841966;"1"
1.23053826861194;0.454433462292539;0.206509771651185;"1"
0.251756026798495;-0.433240945803716;0.187697717120898;"1"
0.453694399704902;-0.332399186651389;0.110489219286505;"0"
-1.33903389176278;-0.244037696293305;0.0595543972121435;"0"
2.08683982990004;1.2772471993237;1.63136040818023;"1"
1.21842703910052;0.64821778053568;0.420186291002603;"1"
-0.640164880309604;-0.352855852863898;0.124507252900309;"0"
-0.385245832797194;-0.523451036148651;0.274000987245096;"0"
0.370272887252714;-0.974312426371558;0.949284704182033;"0"
1.06050454333785;1.05893925932009;1.12135235492938;"1"
-0.992267584344714;0.307475542064616;0.0945412089679294;"0"
2.20320070828312;0.0907601167269918;0.00823739878829718;"1"
0.613666092756587;-0.53687165509045;0.288231174039559;"1"
1.13752423985064;0.528785417666215;0.279614017936434;"1"
1.21801832882078;-0.98171034224352;0.963755196067889;"0"
-0.185928223967827;-0.522247506044375;0.272742457569569;"0"
-0.353490200659166;-0.659182272289613;0.434521268100898;"0"
-0.655646677146413;0.34318828861443;0.117778201442102;"0"
-0.666426831292809;1.15197720191273;1.32705147372668;"0"
-1.11962636662482;-0.209377892873143;0.0438391020239975;"0"
0.666686397472946;0.704690595492344;0.496588835375354;"1"
-0.270888265110461;-0.00130475287555241;1.70238006626229e-06;"1"
0.551548752236735;-1.15804457455125;1.34106723664758;"0"
-0.672176355764541;0.107155744543748;0.011482353588725;"0"
